profile_id,minute_00,minute_01,minute_02,minute_03,minute_04,minute_05,minute_06,minute_07,minute_08,minute_09,minute_10,minute_11,minute_12,minute_13,minute_14,minute_15,minute_16,minute_17,minute_18,minute_19,minute_20,minute_21,minute_22,minute_23,minute_24,minute_25,minute_26,minute_27,minute_28,minute_29,minute_30,minute_31,minute_32,minute_33,minute_34,minute_35,minute_36,minute_37,minute_38,minute_39,minute_40,minute_41,minute_42,minute_43,minute_44,minute_45,minute_46,minute_47,minute_48,minute_49,minute_50,minute_51,minute_52,minute_53,minute_54,minute_55,minute_56,minute_57,minute_58,minute_59
0,393.08102380786033,366.40108307777643,371.24322294949076,347.1932409118263,316.46032428467623,316.3670726246965,327.24321412796047,352.033525576408,371.8320143532093,396.8388502461677,415.04366420363,429.27042198705976,394.9800518269087,403.80721365355345,377.24093994329166,346.3476392065695,322.2964898539654,344.9269411548879,361.99639867188944,393.4104670362543,426.93880514178306,454.4686841879618,428.77350775635176,455.2602996211004,478.96489905630557,504.94090924648435,480.55890244463876,453.734330388771,483.4009519596567,460.56881739907203,451.3723385720541,448.29127803663835,422.00225498470786,388.4466551469862,423.03298803068435,449.39899516913164,478.26265022367625,463.1820650727245,443.58917516490527,438.39983423718513,435.1321900656456,400.52415078614246,420.0718686653307,454.83856133527195,456.8469222424182,449.0250308932898,441.517663418774,413.2430626708211,396.8743899563019,397.0236851607261,392.2530452401549,395.40547744217264,419.8400728467911,400.60703403576395,367.5435266992058,335.21930786899765,309.61112424047775,314.54493317678595,336.11786987944066,363.1942856290849
1,461.343016750489,454.5630444220516,430.3790739929819,423.4783577540254,411.74741712757026,437.6492287875699,436.7195852063124,417.55329820312943,402.769372880234,377.3222843982222,406.6232658330614,375.1474750696142,341.0467124685268,318.8559378154076,340.6171190691514,342.2597941333271,351.06882424971616,341.1100415288176,310.9175005172595,335.8485718917113,314.2811709404898,281.5953149786478,286.6846044939714,257.5148499208935,229.21817955108187,250.24457175485864,249.65724300711832,231.56283466441835,220.96668429958467,237.01355281860668,220.0,220.0,228.13834244933986,235.62636386203735,268.69871677951335,259.9171804673948,229.47261436982092,232.10023480929488,241.7845116326202,220.0,223.70033814746375,220.0,244.13110405167478,267.59240875654285,262.66644547643375,295.33846881233,328.92264002381194,302.9702162501453,293.71018258841804,300.7326854916831,271.67133216238426,263.4572174293738,246.7392633105352,278.3827787782045,272.19378637640745,290.5807464747333,282.6501219205855,256.87696684990397,282.29757396116327,247.32675814438053
2,241.257532110291,231.76444052308403,244.8473184093956,233.7666190797499,220.0,220.0,220.0,220.0,222.43613392262813,220.0,220.0,229.88328811556903,245.64138633317742,229.083280213099,220.0,220.0,251.98220202213344,230.31858291125164,220.0,220.0,220.0,220.0,220.0,229.81198736757744,237.65774521071017,248.16914764216781,267.30014820282554,255.14520909830586,284.43487045114034,300.75919322595325,322.08879442663635,337.55614589450613,327.64804107478545,312.4603152391699,307.0365101097009,278.82863534703597,275.4182704566523,243.43813927331908,220.0,250.2049257632285,263.458506004381,267.7877922989988,256.66493505861285,261.60259608656804,289.01290043025125,299.6795098063218,306.85324966306706,304.0675648710845,293.2663570166446,307.1646549911644,340.8333208622714,335.56635940871274,328.0207236897068,322.98866675525977,317.77674451874026,352.1204786545349,366.5949566801888,356.7378681249302,347.74303429280076,342.8988190248847
3,233.9506312805709,235.8977794220584,257.6944460286519,268.93419155317764,247.82365082648556,263.78604772297143,279.14815016621355,262.52589526164337,271.12712124162886,278.8935535601644,302.67868723009707,277.20374905843795,255.84244437424454,254.8603096379909,222.95047006045237,220.0,240.17533293998062,220.0,220.0,254.28384633677112,254.6982472765116,254.58091496505796,258.6964658257497,236.7167717490416,220.0,232.4148240380576,225.1185007314615,220.0,220.0,244.22353480249376,220.0,237.49881868583236,229.23801781573303,236.14616455105855,220.0,220.0,222.33716005844633,236.0303987052364,220.0,220.0,220.0,220.0,224.55346123764917,220.0,220.6824421323006,220.0,220.0,220.0,220.0,220.0,248.5553185973015,247.8508105942539,270.14573386563507,250.94140136945512,240.58719699385324,220.0,220.0,231.80899209524517,255.48068448290292,260.0947283088438
4,463.2276144453698,440.6363098785562,408.2407325548969,428.65890271730905,405.35157723819907,376.7334447254917,407.3628071889534,439.8093026730958,447.94731308527037,439.4519221733809,462.77869004086455,442.10908719434343,437.16655011442117,427.1577610444633,456.04676039638105,485.4311794717402,495.9931943143969,468.7450041334853,467.4984994095665,449.67148504525045,476.6155814681642,451.3037773992983,420.1054967095478,434.4155290580533,431.145554305824,454.83109643803994,425.0551706198918,446.13049990244076,413.74393260153187,380.70883343550884,378.0009360566809,358.4913263343266,365.0516358247837,331.85882541958665,299.33609338499514,315.23648811703094,294.9480494914928,305.8972481477441,323.3917994527972,292.5449810535449,311.42775786604165,295.2172431233317,287.48546019731407,258.55020365798623,282.2543024935259,286.5053175363294,286.83188698563146,319.6307237488244,308.04612694467136,335.40067699804007,350.7788286725624,380.7757981822191,409.3219418755913,443.69402822741614,417.9114008700172,438.6325483164288,459.94715316275403,470.0533001352481,454.57356721192224,487.1339462259043
5,297.68041239827966,297.6506888833704,299.15478678071344,275.48284091923614,291.059858482563,262.2805599751798,275.79740449444955,300.20048923479413,289.6582389905621,304.3176955925061,280.2918761628556,304.5083062645571,336.15052516328285,311.83908370826725,325.2692468863305,325.6774236452873,327.8823768735538,342.336657175602,341.5484921291526,348.57133957039275,329.73441092918915,321.2298726833933,346.7966971883984,319.4898730037854,326.3201412691402,304.2202356255825,328.47800748021854,334.01108424996704,327.224499036886,309.7122261925133,305.2913551357877,337.3242179503096,337.96886823236304,335.83313545135326,353.0723023963749,344.60559735460834,339.52527384626393,328.1116150562773,303.6759979293347,318.64264292352027,344.7548068953739,373.14629234236753,399.8024980050121,396.42736417567164,381.31199762989536,390.966660101953,422.7960039353752,438.6895493071776,438.32894861848854,451.5455488344299,470.6232027062377,499.9720509992026,518.3971537772534,513.7204926717668,497.8729489643507,497.8646654954221,485.83712161780517,516.8306431059522,517.3882521474495,515.4321956649301
6,352.3145628988479,362.0730522192599,363.47664172272624,337.5100663256042,363.35461308373885,353.48551133380477,348.7660014308756,328.1626953973261,331.90056993057834,346.0444243005792,372.72599674439493,341.33853329245335,374.4717669714098,388.7390089128348,373.639916821641,352.9531496726186,338.6793039784405,364.98010659509146,350.377418718808,347.7748981378145,362.17656193477075,388.2158523954427,399.31583375967,417.0334775170796,394.16635325779646,420.5849011961762,404.88524404944394,378.87171553340005,412.2088158572469,391.3236106390382,365.8892485444965,374.71071155162156,362.03113201634824,336.3655763789828,343.4440545840941,361.57302048965056,382.0969066841515,357.9827887550106,361.96348351080655,383.9209694585088,360.19706025820176,339.734817882149,304.90361570236644,306.6280066500366,285.25572543037316,300.9527057312561,333.3076756244885,312.92055985442346,323.3573506778707,303.1857629799665,269.4462431085458,287.5450367035667,282.9253640691292,314.2004443751549,316.6004561251933,292.6242569534912,289.1084678793007,268.31089351572183,294.77294260378204,308.1361652659088
7,349.67074576878736,351.6181683652872,363.4817815401992,383.281821705379,353.89212639631694,320.4684453359842,293.48013413787646,286.12987584995585,283.7993385557023,258.3516526706717,252.13237232364406,248.04596736897219,220.68226482639625,249.84846204009762,256.7886769712371,248.98616410317686,249.4696669462313,236.4634909990478,261.2666632141693,266.51771612396453,266.1604231315126,294.9224013482044,318.58098022458915,340.4771126243986,321.2697569206277,296.9883747234127,310.29513110330504,308.10008904720274,320.9599789541818,339.20388520195996,324.87583071609254,309.80136103468914,309.159570672762,293.30802261961685,305.01869194075084,322.289823152401,320.33254937612816,335.9985329680332,336.72916280298756,351.6301833406782,332.37796068637897,349.0969739016919,364.15565554368317,347.8180550371256,351.73602440993784,376.607841161146,359.07442644921673,375.59301133024405,407.37068153052616,433.0076159135557,426.11402170117503,433.6185630103447,468.042472408034,472.83309120433427,445.88502337445993,414.0651762089732,434.3871918910552,429.0411746691844,411.318077013228,400.6551191594943
8,507.80168928765187,505.3690027820199,531.1639672588312,547.6087584732702,580.78974900445,600.0,582.8183048250206,593.9524511211994,560.3904635381695,594.7679342482413,578.0383618644231,589.574018418074,600.0,576.232526390958,600.0,565.8571966053576,561.7955962713361,559.8382298485158,551.0245797766273,557.0715120176623,586.1104764268465,573.9997144278667,579.5479065295164,600.0,600.0,567.8513285363847,598.8466820253211,567.111965323424,573.3250585296271,578.5998119516886,598.6471281008508,574.0381417302792,551.5940691746684,569.2415544663537,544.7068871351674,542.5680460297622,558.7834123445274,569.370347359315,549.1126403872316,535.3898584952576,568.2181017221305,564.6250451329724,532.7370684835191,513.1080114461624,502.0784677224911,537.0427260231121,523.2311343464964,490.0788437612746,490.9833541901481,461.8357311383265,446.020463047027,480.48728537360273,494.81198169871357,463.3586457485145,459.7667160499402,436.78134193395965,410.3874678821081,416.48204681652425,416.87795909133933,433.87861999342493
9,559.0763667281067,541.344096748323,570.9535358142008,572.2129598929874,555.3314041659456,579.5364128331282,547.0235070951599,551.1891635182672,566.7026709703648,551.3011090712948,576.7455433007201,558.5654627357791,582.3566625270008,552.8548099952728,529.0497414260631,520.7186622991966,545.5025481950692,520.6235237539439,546.9042005395409,527.9854074024364,524.6609953040535,514.3524036022771,487.6212394652938,518.7229212316336,514.3954015842885,527.7185898792221,532.9873272457043,533.1074414253587,541.2678750743381,569.1518365085082,583.1037028070958,585.3773083689613,595.5403256155796,600.0,595.3184845240419,600.0,596.0498860114915,600.0,600.0,600.0,600.0,600.0,600.0,577.4633806680288,575.9946726800033,559.0060062293988,524.2506549070531,556.9222851340984,582.3916844637273,583.3505877566222,566.1412479249527,579.6495126388993,575.0855885573942,596.3200558969831,600.0,589.4357825242909,571.5439955677542,555.2607697833873,526.7950069810344,519.3782407360452
