TimeUTC;TimeDK;PriceArea;DayAheadPriceEUR;DayAheadPriceDKK
2026-03-16 03:30:00;2026-03-16 04:30:00;DK2;21,250000;158,780000
2026-03-16 03:45:00;2026-03-16 04:45:00;DK2;27,410000;204,807520
2026-03-16 04:00:00;2026-03-16 05:00:00;DK2;16,139999;120,598073
2026-03-16 04:15:00;2026-03-16 05:15:00;DK2;23,530001;175,816167
2026-03-16 04:30:00;2026-03-16 05:30:00;DK2;35,860001;267,945927
2026-03-16 04:45:00;2026-03-16 05:45:00;DK2;42,520000;317,709440
2026-03-16 05:00:00;2026-03-16 06:00:00;DK2;34,599998;258,531185
2026-03-16 05:15:00;2026-03-16 06:15:00;DK2;60,009998;448,394705
2026-03-16 05:30:00;2026-03-16 06:30:00;DK2;79,519997;594,173418
2026-03-16 05:45:00;2026-03-16 06:45:00;DK2;81,720001;610,611847
2026-03-16 06:00:00;2026-03-16 07:00:00;DK2;95,309998;712,156305
2026-03-16 06:15:00;2026-03-16 07:15:00;DK2;94,089996;703,040450
2026-03-16 06:30:00;2026-03-16 07:30:00;DK2;94,500000;706,104000
2026-03-16 06:45:00;2026-03-16 07:45:00;DK2;89,330002;667,473775
2026-03-16 07:00:00;2026-03-16 08:00:00;DK2;93,010002;694,970735
2026-03-16 07:15:00;2026-03-16 08:15:00;DK2;88,540001;661,570887
2026-03-16 07:30:00;2026-03-16 08:30:00;DK2;89,379997;667,847338
2026-03-16 07:45:00;2026-03-16 08:45:00;DK2;76,849998;574,223185
2026-03-16 08:00:00;2026-03-16 09:00:00;DK2;99,629997;744,435338
2026-03-16 08:15:00;2026-03-16 09:15:00;DK2;82,820000;618,831040
2026-03-16 08:30:00;2026-03-16 09:30:00;DK2;64,230003;479,926582
2026-03-16 08:45:00;2026-03-16 09:45:00;DK2;45,700001;341,470407
2026-03-16 09:00:00;2026-03-16 10:00:00;DK2;62,450001;466,626407
2026-03-16 09:15:00;2026-03-16 10:15:00;DK2;52,049999;388,917593
2026-03-16 09:30:00;2026-03-16 10:30:00;DK2;35,869999;268,020633
2026-03-16 09:45:00;2026-03-16 10:45:00;DK2;19,500000;145,704000
2026-03-16 10:00:00;2026-03-16 11:00:00;DK2;22,990000;171,781280
2026-03-16 10:15:00;2026-03-16 11:15:00;DK2;16,000000;119,552000
2026-03-16 10:30:00;2026-03-16 11:30:00;DK2;14,710000;109,913120
2026-03-16 10:45:00;2026-03-16 11:45:00;DK2;16,959999;126,725113
2026-03-16 11:00:00;2026-03-16 12:00:00;DK2;15,370000;114,844640
2026-03-16 11:15:00;2026-03-16 12:15:00;DK2;11,620000;86,824640
2026-03-16 11:30:00;2026-03-16 12:30:00;DK2;13,690000;102,291680
2026-03-16 11:45:00;2026-03-16 12:45:00;DK2;13,040000;97,434880
2026-03-16 12:00:00;2026-03-16 13:00:00;DK2;10,690000;79,875680
2026-03-16 12:15:00;2026-03-16 13:15:00;DK2;11,870000;88,692640
2026-03-16 12:30:00;2026-03-16 13:30:00;DK2;17,000000;127,024000
2026-03-16 12:45:00;2026-03-16 13:45:00;DK2;27,230000;203,462560
2026-03-16 13:00:00;2026-03-16 14:00:00;DK2;16,809999;125,604313
2026-03-16 13:15:00;2026-03-16 14:15:00;DK2;31,059999;232,080313
2026-03-16 13:30:00;2026-03-16 14:30:00;DK2;56,259998;420,374705
2026-03-16 13:45:00;2026-03-16 14:45:00;DK2;62,910000;470,063520
2026-03-16 14:00:00;2026-03-16 15:00:00;DK2;29,170000;217,958240
2026-03-16 14:15:00;2026-03-16 15:15:00;DK2;40,759998;304,558705
2026-03-16 14:30:00;2026-03-16 15:30:00;DK2;75,000000;560,400000
2026-03-16 14:45:00;2026-03-16 15:45:00;DK2;112,849998;843,215185
2026-03-16 15:00:00;2026-03-16 16:00:00;DK2;53,709999;401,321113
2026-03-16 15:15:00;2026-03-16 16:15:00;DK2;87,989998;657,461265
2026-03-16 15:30:00;2026-03-16 16:30:00;DK2;130,869995;977,860603
2026-03-16 15:45:00;2026-03-16 16:45:00;DK2;152,279999;1137,836153
2026-03-16 16:00:00;2026-03-16 17:00:00;DK2;98,510002;736,066735
2026-03-16 16:15:00;2026-03-16 17:15:00;DK2;127,540001;952,978887
2026-03-16 16:30:00;2026-03-16 17:30:00;DK2;148,619995;1110,488603
2026-03-16 16:45:00;2026-03-16 17:45:00;DK2;178,589996;1334,424450
2026-03-16 17:00:00;2026-03-16 18:00:00;DK2;145,199997;1084,934378
2026-03-16 17:15:00;2026-03-16 18:15:00;DK2;157,619995;1177,736603
2026-03-16 17:30:00;2026-03-16 18:30:00;DK2;172,990005;1292,581317
2026-03-16 17:45:00;2026-03-16 18:45:00;DK2;183,789993;1373,278828
2026-03-16 18:00:00;2026-03-16 19:00:00;DK2;179,490005;1341,149317
2026-03-16 18:15:00;2026-03-16 19:15:00;DK2;177,919998;1329,418225
2026-03-16 18:30:00;2026-03-16 19:30:00;DK2;178,610001;1334,573927
2026-03-16 18:45:00;2026-03-16 19:45:00;DK2;174,050003;1300,501622
2026-03-16 19:00:00;2026-03-16 20:00:00;DK2;182,490005;1363,565317
2026-03-16 19:15:00;2026-03-16 20:15:00;DK2;162,539993;1214,498828
2026-03-16 19:30:00;2026-03-16 20:30:00;DK2;142,729996;1066,478530
2026-03-16 19:45:00;2026-03-16 20:45:00;DK2;129,440002;967,175695
2026-03-16 20:00:00;2026-03-16 21:00:00;DK2;140,600006;1050,563245
2026-03-16 20:15:00;2026-03-16 21:15:00;DK2;127,800003;954,921622
2026-03-16 20:30:00;2026-03-16 21:30:00;DK2;120,540001;900,674887
2026-03-16 20:45:00;2026-03-16 21:45:00;DK2;111,660004;834,323550
2026-03-16 21:00:00;2026-03-16 22:00:00;DK2;130,380005;974,199397
2026-03-16 21:15:00;2026-03-16 22:15:00;DK2;121,080002;904,709775
2026-03-16 21:30:00;2026-03-16 22:30:00;DK2;120,669998;901,646225
2026-03-16 21:45:00;2026-03-16 22:45:00;DK2;109,250000;816,316000
2026-03-16 22:00:00;2026-03-16 23:00:00;DK2;111,669998;834,398225
2026-03-16 22:15:00;2026-03-16 23:15:00;DK2;103,309998;771,932305
2026-03-16 22:30:00;2026-03-16 23:30:00;DK2;95,000000;709,840000
2026-03-16 22:45:00;2026-03-16 23:45:00;DK2;89,080002;665,605775
2026-03-16 23:00:00;2026-03-17 00:00:00;DK2;132,740005;991,806769
2026-03-16 23:15:00;2026-03-17 00:15:00;DK2;113,400002;847,302135
2026-03-16 23:30:00;2026-03-17 00:30:00;DK2;105,589996;788,947332
2026-03-16 23:45:00;2026-03-17 00:45:00;DK2;102,919998;768,997641
2026-03-17 00:00:00;2026-03-17 01:00:00;DK2;106,309998;794,327043
2026-03-17 00:15:00;2026-03-17 01:15:00;DK2;105,900002;791,263635
2026-03-17 00:30:00;2026-03-17 01:30:00;DK2;106,029999;792,234947
2026-03-17 00:45:00;2026-03-17 01:45:00;DK2;104,089996;777,739632
2026-03-17 01:00:00;2026-03-17 02:00:00;DK2;107,470001;802,994353
2026-03-17 01:15:00;2026-03-17 02:15:00;DK2;107,400002;802,471335
2026-03-17 01:30:00;2026-03-17 02:30:00;DK2;106,070000;792,533826
2026-03-17 01:45:00;2026-03-17 02:45:00;DK2;104,750000;782,671050
2026-03-17 02:00:00;2026-03-17 03:00:00;DK2;106,000000;792,010800
2026-03-17 02:15:00;2026-03-17 03:15:00;DK2;105,879997;791,114162
2026-03-17 02:30:00;2026-03-17 03:30:00;DK2;107,290001;801,649429
2026-03-17 02:45:00;2026-03-17 03:45:00;DK2;106,559998;796,194993
2026-03-17 03:00:00;2026-03-17 04:00:00;DK2;109,820000;820,553076
2026-03-17 03:15:00;2026-03-17 04:15:00;DK2;106,980003;799,333186
2026-03-17 03:30:00;2026-03-17 04:30:00;DK2;106,629997;796,718012
2026-03-17 03:45:00;2026-03-17 04:45:00;DK2;109,849998;820,777215
2026-03-17 04:00:00;2026-03-17 05:00:00;DK2;105,080002;785,136759
2026-03-17 04:15:00;2026-03-17 05:15:00;DK2;107,559998;803,666793
2026-03-17 04:30:00;2026-03-17 05:30:00;DK2;120,410004;899,679468
2026-03-17 04:45:00;2026-03-17 05:45:00;DK2;135,550003;1012,802512
2026-03-17 05:00:00;2026-03-17 06:00:00;DK2;131,809998;984,857943
2026-03-17 05:15:00;2026-03-17 06:15:00;DK2;143,039993;1068,766220
2026-03-17 05:30:00;2026-03-17 06:30:00;DK2;150,830002;1126,971609
2026-03-17 05:45:00;2026-03-17 06:45:00;DK2;158,190002;1181,964057
2026-03-17 06:00:00;2026-03-17 07:00:00;DK2;181,110001;1353,217705
2026-03-17 06:15:00;2026-03-17 07:15:00;DK2;173,929993;1299,570122
2026-03-17 06:30:00;2026-03-17 07:30:00;DK2;174,220001;1301,737003
2026-03-17 06:45:00;2026-03-17 07:45:00;DK2;149,929993;1120,246922
2026-03-17 07:00:00;2026-03-17 08:00:00;DK2;192,710007;1439,890630
2026-03-17 07:15:00;2026-03-17 08:15:00;DK2;160,210007;1197,057130
2026-03-17 07:30:00;2026-03-17 08:30:00;DK2;140,169998;1047,322191
2026-03-17 07:45:00;2026-03-17 08:45:00;DK2;117,620003;878,833138
2026-03-17 08:00:00;2026-03-17 09:00:00;DK2;150,289993;1122,936770
2026-03-17 08:15:00;2026-03-17 09:15:00;DK2;126,190002;942,866457
2026-03-17 08:30:00;2026-03-17 09:30:00;DK2;112,080002;837,439359
2026-03-17 08:45:00;2026-03-17 09:45:00;DK2;107,180000;800,827524
2026-03-17 09:00:00;2026-03-17 10:00:00;DK2;129,039993;964,161020
2026-03-17 09:15:00;2026-03-17 10:15:00;DK2;104,599998;781,550265
2026-03-17 09:30:00;2026-03-17 10:30:00;DK2;97,320000;727,155576
2026-03-17 09:45:00;2026-03-17 10:45:00;DK2;91,199997;681,428138
2026-03-17 10:00:00;2026-03-17 11:00:00;DK2;100,430000;750,392874
2026-03-17 10:15:00;2026-03-17 11:15:00;DK2;96,760002;722,971383
2026-03-17 10:30:00;2026-03-17 11:30:00;DK2;95,160004;711,016518
2026-03-17 10:45:00;2026-03-17 11:45:00;DK2;96,089996;717,965232
2026-03-17 11:00:00;2026-03-17 12:00:00;DK2;89,129997;665,961512
2026-03-17 11:15:00;2026-03-17 12:15:00;DK2;89,099998;665,737365
2026-03-17 11:30:00;2026-03-17 12:30:00;DK2;89,129997;665,961512
2026-03-17 11:45:00;2026-03-17 12:45:00;DK2;88,760002;663,196983
2026-03-17 12:00:00;2026-03-17 13:00:00;DK2;90,500000;676,197900
2026-03-17 12:15:00;2026-03-17 13:15:00;DK2;90,589996;676,870332
2026-03-17 12:30:00;2026-03-17 13:30:00;DK2;89,540001;669,024979
2026-03-17 12:45:00;2026-03-17 13:45:00;DK2;90,470001;675,973753
2026-03-17 13:00:00;2026-03-17 14:00:00;DK2;90,010002;672,536733
2026-03-17 13:15:00;2026-03-17 14:15:00;DK2;87,849998;656,397615
2026-03-17 13:30:00;2026-03-17 14:30:00;DK2;86,430000;645,787674
2026-03-17 13:45:00;2026-03-17 14:45:00;DK2;89,199997;666,484538
2026-03-17 14:00:00;2026-03-17 15:00:00;DK2;87,739998;655,575717
2026-03-17 14:15:00;2026-03-17 15:15:00;DK2;92,919998;694,279641
2026-03-17 14:30:00;2026-03-17 15:30:00;DK2;101,989998;762,048867
2026-03-17 14:45:00;2026-03-17 15:45:00;DK2;113,260002;846,256083
2026-03-17 15:00:00;2026-03-17 16:00:00;DK2;99,239998;741,501417
2026-03-17 15:15:00;2026-03-17 16:15:00;DK2;110,540001;825,932779
2026-03-17 15:30:00;2026-03-17 16:30:00;DK2;121,230003;905,806336
2026-03-17 15:45:00;2026-03-17 16:45:00;DK2;140,240005;1047,845269
2026-03-17 16:00:00;2026-03-17 17:00:00;DK2;128,039993;956,689220
2026-03-17 16:15:00;2026-03-17 17:15:00;DK2;146,729996;1096,337184
2026-03-17 16:30:00;2026-03-17 17:30:00;DK2;163,190002;1219,323057
2026-03-17 16:45:00;2026-03-17 17:45:00;DK2;203,429993;1519,988222
2026-03-17 17:00:00;2026-03-17 18:00:00;DK2;176,300003;1317,278362
2026-03-17 17:15:00;2026-03-17 18:15:00;DK2;200,149994;1495,480725
2026-03-17 17:30:00;2026-03-17 18:30:00;DK2;208,750000;1559,738250
2026-03-17 17:45:00;2026-03-17 18:45:00;DK2;160,500000;1199,223900
2026-03-17 18:00:00;2026-03-17 19:00:00;DK2;203,919998;1523,649441
2026-03-17 18:15:00;2026-03-17 19:15:00;DK2;160,869995;1201,988429
2026-03-17 18:30:00;2026-03-17 19:30:00;DK2;135,860001;1015,118755
2026-03-17 18:45:00;2026-03-17 19:45:00;DK2;124,879997;933,078362
2026-03-17 19:00:00;2026-03-17 20:00:00;DK2;158,360001;1183,234255
2026-03-17 19:15:00;2026-03-17 20:15:00;DK2;143,039993;1068,766220
2026-03-17 19:30:00;2026-03-17 20:30:00;DK2;133,600006;998,232525
2026-03-17 19:45:00;2026-03-17 20:45:00;DK2;119,029999;889,368347
2026-03-17 20:00:00;2026-03-17 21:00:00;DK2;119,139999;890,190245
2026-03-17 20:15:00;2026-03-17 21:15:00;DK2;128,020004;956,539866
2026-03-17 20:30:00;2026-03-17 21:30:00;DK2;118,760002;887,350983
2026-03-17 20:45:00;2026-03-17 21:45:00;DK2;102,570000;766,382526
2026-03-17 21:00:00;2026-03-17 22:00:00;DK2;117,660004;879,132018
2026-03-17 21:15:00;2026-03-17 22:15:00;DK2;117,669998;879,206691
2026-03-17 21:30:00;2026-03-17 22:30:00;DK2;105,690002;789,694557
2026-03-17 21:45:00;2026-03-17 22:45:00;DK2;98,279999;734,328497
2026-03-17 22:00:00;2026-03-17 23:00:00;DK2;108,190002;808,374057
2026-03-17 22:15:00;2026-03-17 23:15:00;DK2;101,660004;759,583218
2026-03-17 22:30:00;2026-03-17 23:30:00;DK2;98,099998;732,983565
2026-03-17 22:45:00;2026-03-17 23:45:00;DK2;93,820000;701,004276
2026-03-17 23:00:00;2026-03-18 00:00:00;DK2;95,690002;714,995695
2026-03-17 23:15:00;2026-03-18 00:15:00;DK2;88,879997;664,111338
2026-03-17 23:30:00;2026-03-18 00:30:00;DK2;87,379997;652,903338
2026-03-17 23:45:00;2026-03-18 00:45:00;DK2;87,190002;651,483695
2026-03-18 00:00:00;2026-03-18 01:00:00;DK2;89,620003;669,640662
2026-03-18 00:15:00;2026-03-18 01:15:00;DK2;86,620003;647,224662
2026-03-18 00:30:00;2026-03-18 01:30:00;DK2;85,809998;641,172305
2026-03-18 00:45:00;2026-03-18 01:45:00;DK2;84,779999;633,476153
2026-03-18 01:00:00;2026-03-18 02:00:00;DK2;86,559998;646,776305
2026-03-18 01:15:00;2026-03-18 02:15:00;DK2;85,379997;637,959338
2026-03-18 01:30:00;2026-03-18 02:30:00;DK2;85,250000;636,988000
2026-03-18 01:45:00;2026-03-18 02:45:00;DK2;85,480003;638,706582
2026-03-18 02:00:00;2026-03-18 03:00:00;DK2;86,139999;643,638073
2026-03-18 02:15:00;2026-03-18 03:15:00;DK2;86,489998;646,253265
2026-03-18 02:30:00;2026-03-18 03:30:00;DK2;87,070000;650,587040
2026-03-18 02:45:00;2026-03-18 03:45:00;DK2;87,720001;655,443847
2026-03-18 03:00:00;2026-03-18 04:00:00;DK2;87,910004;656,863550
2026-03-18 03:15:00;2026-03-18 04:15:00;DK2;88,870003;664,036662
2026-03-18 03:30:00;2026-03-18 04:30:00;DK2;89,050003;665,381622
2026-03-18 03:45:00;2026-03-18 04:45:00;DK2;89,449997;668,370378
2026-03-18 04:00:00;2026-03-18 05:00:00;DK2;88,980003;664,858582
2026-03-18 04:15:00;2026-03-18 05:15:00;DK2;91,500000;683,688000
2026-03-18 04:30:00;2026-03-18 05:30:00;DK2;102,830002;768,345775
2026-03-18 04:45:00;2026-03-18 05:45:00;DK2;116,860001;873,177927
2026-03-18 05:00:00;2026-03-18 06:00:00;DK2;112,580002;841,197775
2026-03-18 05:15:00;2026-03-18 06:15:00;DK2;130,679993;976,440908
2026-03-18 05:30:00;2026-03-18 06:30:00;DK2;137,419998;1026,802225
2026-03-18 05:45:00;2026-03-18 06:45:00;DK2;142,289993;1063,190828
2026-03-18 06:00:00;2026-03-18 07:00:00;DK2;150,199997;1122,294378
2026-03-18 06:15:00;2026-03-18 07:15:00;DK2;148,809998;1111,908305
2026-03-18 06:30:00;2026-03-18 07:30:00;DK2;132,009995;986,378683
2026-03-18 06:45:00;2026-03-18 07:45:00;DK2;103,349998;772,231185
2026-03-18 07:00:00;2026-03-18 08:00:00;DK2;131,429993;982,044908
2026-03-18 07:15:00;2026-03-18 08:15:00;DK2;106,889999;798,682073
2026-03-18 07:30:00;2026-03-18 08:30:00;DK2;87,680000;655,144960
2026-03-18 07:45:00;2026-03-18 08:45:00;DK2;73,720001;550,835847
2026-03-18 08:00:00;2026-03-18 09:00:00;DK2;99,910004;746,527550
2026-03-18 08:15:00;2026-03-18 09:15:00;DK2;81,059998;605,680305
2026-03-18 08:30:00;2026-03-18 09:30:00;DK2;57,310001;428,220327
2026-03-18 08:45:00;2026-03-18 09:45:00;DK2;13,530000;101,096160
2026-03-18 09:00:00;2026-03-18 10:00:00;DK2;36,759998;274,670705
2026-03-18 09:15:00;2026-03-18 10:15:00;DK2;4,150000;31,008800
2026-03-18 09:30:00;2026-03-18 10:30:00;DK2;2,500000;18,680000
2026-03-18 09:45:00;2026-03-18 10:45:00;DK2;2,560000;19,128320
2026-03-18 10:00:00;2026-03-18 11:00:00;DK2;2,950000;22,042400
2026-03-18 10:15:00;2026-03-18 11:15:00;DK2;2,820000;21,071040
2026-03-18 10:30:00;2026-03-18 11:30:00;DK2;2,720000;20,323840
2026-03-18 10:45:00;2026-03-18 11:45:00;DK2;2,570000;19,203040
2026-03-18 11:00:00;2026-03-18 12:00:00;DK2;2,540000;18,978880
2026-03-18 11:15:00;2026-03-18 12:15:00;DK2;2,470000;18,455840
2026-03-18 11:30:00;2026-03-18 12:30:00;DK2;2,460000;18,381120
2026-03-18 11:45:00;2026-03-18 12:45:00;DK2;2,470000;18,455840
2026-03-18 12:00:00;2026-03-18 13:00:00;DK2;3,460000;25,853120
2026-03-18 12:15:00;2026-03-18 13:15:00;DK2;3,320000;24,807040
2026-03-18 12:30:00;2026-03-18 13:30:00;DK2;3,350000;25,031200
2026-03-18 12:45:00;2026-03-18 13:45:00;DK2;3,480000;26,002560
2026-03-18 13:00:00;2026-03-18 14:00:00;DK2;2,480000;18,530560
2026-03-18 13:15:00;2026-03-18 14:15:00;DK2;2,720000;20,323840
2026-03-18 13:30:00;2026-03-18 14:30:00;DK2;2,730000;20,398560
2026-03-18 13:45:00;2026-03-18 14:45:00;DK2;6,250000;46,700000
2026-03-18 14:00:00;2026-03-18 15:00:00;DK2;3,530000;26,376160
2026-03-18 14:15:00;2026-03-18 15:15:00;DK2;13,770000;102,889440
2026-03-18 14:30:00;2026-03-18 15:30:00;DK2;71,269997;532,529418
2026-03-18 14:45:00;2026-03-18 15:45:00;DK2;100,209999;748,769113
2026-03-18 15:00:00;2026-03-18 16:00:00;DK2;65,389999;488,594073
2026-03-18 15:15:00;2026-03-18 16:15:00;DK2;93,910004;701,695550
2026-03-18 15:30:00;2026-03-18 16:30:00;DK2;124,989998;933,925265
2026-03-18 15:45:00;2026-03-18 16:45:00;DK2;143,850006;1074,847245
2026-03-18 16:00:00;2026-03-18 17:00:00;DK2;101,489998;758,333265
2026-03-18 16:15:00;2026-03-18 17:15:00;DK2;135,889999;1015,370073
2026-03-18 16:30:00;2026-03-18 17:30:00;DK2;159,279999;1190,140153
2026-03-18 16:45:00;2026-03-18 17:45:00;DK2;184,190002;1376,267695
2026-03-18 17:00:00;2026-03-18 18:00:00;DK2;163,029999;1218,160153
2026-03-18 17:15:00;2026-03-18 18:15:00;DK2;176,820007;1321,199092
2026-03-18 17:30:00;2026-03-18 18:30:00;DK2;185,720001;1387,699847
2026-03-18 17:45:00;2026-03-18 18:45:00;DK2;184,929993;1381,796908
2026-03-18 18:00:00;2026-03-18 19:00:00;DK2;192,600006;1439,107245
2026-03-18 18:15:00;2026-03-18 19:15:00;DK2;180,550003;1349,069622
2026-03-18 18:30:00;2026-03-18 19:30:00;DK2;165,399994;1235,868755
2026-03-18 18:45:00;2026-03-18 19:45:00;DK2;142,250000;1062,892000
2026-03-18 19:00:00;2026-03-18 20:00:00;DK2;164,639999;1230,190073
2026-03-18 19:15:00;2026-03-18 20:15:00;DK2;152,020004;1135,893470
2026-03-18 19:30:00;2026-03-18 20:30:00;DK2;141,729996;1059,006530
2026-03-18 19:45:00;2026-03-18 20:45:00;DK2;135,580002;1013,053775
2026-03-18 20:00:00;2026-03-18 21:00:00;DK2;144,970001;1083,215847
2026-03-18 20:15:00;2026-03-18 21:15:00;DK2;138,940002;1038,159695
2026-03-18 20:30:00;2026-03-18 21:30:00;DK2;128,119995;957,312603
2026-03-18 20:45:00;2026-03-18 21:45:00;DK2;116,180000;868,096960
2026-03-18 21:00:00;2026-03-18 22:00:00;DK2;136,979996;1023,514530
2026-03-18 21:15:00;2026-03-18 22:15:00;DK2;126,000000;941,472000
2026-03-18 21:30:00;2026-03-18 22:30:00;DK2;118,110001;882,517927
2026-03-18 21:45:00;2026-03-18 22:45:00;DK2;113,940002;851,359695
2026-03-18 22:00:00;2026-03-18 23:00:00;DK2;123,180000;920,400960
2026-03-18 22:15:00;2026-03-18 23:15:00;DK2;112,610001;841,421927
2026-03-18 22:30:00;2026-03-18 23:30:00;DK2;111,480003;832,978582
2026-03-18 22:45:00;2026-03-18 23:45:00;DK2;106,139999;793,078073
2026-03-18 23:00:00;2026-03-19 00:00:00;DK2;113,010002;844,365531
2026-03-18 23:15:00;2026-03-19 00:15:00;DK2;108,739998;812,461769
2026-03-18 23:30:00;2026-03-19 00:30:00;DK2;108,180000;808,277688
2026-03-18 23:45:00;2026-03-19 00:45:00;DK2;106,970001;799,237059
2026-03-19 00:00:00;2026-03-19 01:00:00;DK2;112,730003;842,273490
2026-03-19 00:15:00;2026-03-19 01:15:00;DK2;111,709999;834,652429
2026-03-19 00:30:00;2026-03-19 01:30:00;DK2;112,820000;842,945912
2026-03-19 00:45:00;2026-03-19 01:45:00;DK2;113,190002;845,710419
2026-03-19 01:00:00;2026-03-19 02:00:00;DK2;113,629997;848,997886
2026-03-19 01:15:00;2026-03-19 02:15:00;DK2;112,760002;842,497631
2026-03-19 01:30:00;2026-03-19 02:30:00;DK2;113,910004;851,089986
2026-03-19 01:45:00;2026-03-19 02:45:00;DK2;115,559998;863,418081
2026-03-19 02:00:00;2026-03-19 03:00:00;DK2;110,029999;822,100141
2026-03-19 02:15:00;2026-03-19 03:15:00;DK2;112,709999;842,124029
2026-03-19 02:30:00;2026-03-19 03:30:00;DK2;116,809998;872,757581
2026-03-19 02:45:00;2026-03-19 03:45:00;DK2;115,480003;862,820390
2026-03-19 03:00:00;2026-03-19 04:00:00;DK2;114,320000;854,153312
2026-03-19 03:15:00;2026-03-19 04:15:00;DK2;115,750000;864,837700
2026-03-19 03:30:00;2026-03-19 04:30:00;DK2;117,720001;879,556759
2026-03-19 03:45:00;2026-03-19 04:45:00;DK2;120,980003;903,914190
2026-03-19 04:00:00;2026-03-19 05:00:00;DK2;116,370003;869,470114
2026-03-19 04:15:00;2026-03-19 05:15:00;DK2;121,830002;910,265043
2026-03-19 04:30:00;2026-03-19 05:30:00;DK2;125,910004;940,749186
2026-03-19 04:45:00;2026-03-19 05:45:00;DK2;141,440002;1056,783119
2026-03-19 05:00:00;2026-03-19 06:00:00;DK2;121,599998;908,546545
2026-03-19 05:15:00;2026-03-19 06:15:00;DK2;150,240005;1122,533221
2026-03-19 05:30:00;2026-03-19 06:30:00;DK2;169,470001;1266,212059
2026-03-19 05:45:00;2026-03-19 06:45:00;DK2;177,229996;1324,191638
2026-03-19 06:00:00;2026-03-19 07:00:00;DK2;191,610001;1431,633283
2026-03-19 06:15:00;2026-03-19 07:15:00;DK2;175,520004;1311,415262
2026-03-19 06:30:00;2026-03-19 07:30:00;DK2;150,210007;1122,309088
2026-03-19 06:45:00;2026-03-19 07:45:00;DK2;117,709999;879,482029
2026-03-19 07:00:00;2026-03-19 08:00:00;DK2;177,419998;1325,611257
2026-03-19 07:15:00;2026-03-19 08:15:00;DK2;151,350006;1130,826705
2026-03-19 07:30:00;2026-03-19 08:30:00;DK2;120,190002;898,011619
2026-03-19 07:45:00;2026-03-19 08:45:00;DK2;103,400002;772,563455
2026-03-19 08:00:00;2026-03-19 09:00:00;DK2;121,980003;911,385790
2026-03-19 08:15:00;2026-03-19 09:15:00;DK2;100,870003;753,660314
2026-03-19 08:30:00;2026-03-19 09:30:00;DK2;84,150002;628,735155
2026-03-19 08:45:00;2026-03-19 09:45:00;DK2;56,599998;422,892545
2026-03-19 09:00:00;2026-03-19 10:00:00;DK2;99,000000;739,688400
2026-03-19 09:15:00;2026-03-19 10:15:00;DK2;62,529999;467,199141
2026-03-19 09:30:00;2026-03-19 10:30:00;DK2;40,919998;305,737857
2026-03-19 09:45:00;2026-03-19 10:45:00;DK2;21,740000;162,432584
2026-03-19 10:00:00;2026-03-19 11:00:00;DK2;30,860001;230,573583
2026-03-19 10:15:00;2026-03-19 11:15:00;DK2;20,080000;150,029728
2026-03-19 10:30:00;2026-03-19 11:30:00;DK2;17,299999;129,258673
2026-03-19 10:45:00;2026-03-19 11:45:00;DK2;20,260000;151,374616
2026-03-19 11:00:00;2026-03-19 12:00:00;DK2;22,120001;165,271799
2026-03-19 11:15:00;2026-03-19 12:15:00;DK2;20,070000;149,955012
2026-03-19 11:30:00;2026-03-19 12:30:00;DK2;20,969999;156,679445
2026-03-19 11:45:00;2026-03-19 12:45:00;DK2;23,450001;175,209027
2026-03-19 12:00:00;2026-03-19 13:00:00;DK2;16,049999;119,919173
2026-03-19 12:15:00;2026-03-19 13:15:00;DK2;16,059999;119,993889
2026-03-19 12:30:00;2026-03-19 13:30:00;DK2;16,070000;120,068612
2026-03-19 12:45:00;2026-03-19 13:45:00;DK2;21,400000;159,892240
2026-03-19 13:00:00;2026-03-19 14:00:00;DK2;13,890000;103,780524
2026-03-19 13:15:00;2026-03-19 14:15:00;DK2;28,969999;216,452245
2026-03-19 13:30:00;2026-03-19 14:30:00;DK2;58,070000;433,875812
2026-03-19 13:45:00;2026-03-19 14:45:00;DK2;78,300003;585,026302
2026-03-19 14:00:00;2026-03-19 15:00:00;DK2;42,770000;319,560332
2026-03-19 14:15:00;2026-03-19 15:15:00;DK2;81,750000;610,803300
2026-03-19 14:30:00;2026-03-19 15:30:00;DK2;98,779999;738,044641
2026-03-19 14:45:00;2026-03-19 15:45:00;DK2;120,480003;900,178390
2026-03-19 15:00:00;2026-03-19 16:00:00;DK2;97,629997;729,452286
2026-03-19 15:15:00;2026-03-19 16:15:00;DK2;110,129997;822,847286
2026-03-19 15:30:00;2026-03-19 16:30:00;DK2;122,849998;917,886045
2026-03-19 15:45:00;2026-03-19 16:45:00;DK2;150,770004;1126,493162
2026-03-19 16:00:00;2026-03-19 17:00:00;DK2;101,400002;757,620255
2026-03-19 16:15:00;2026-03-19 17:15:00;DK2;132,960007;993,423988
2026-03-19 16:30:00;2026-03-19 17:30:00;DK2;167,820007;1253,883964
2026-03-19 16:45:00;2026-03-19 17:45:00;DK2;206,509995;1542,960079
2026-03-19 17:00:00;2026-03-19 18:00:00;DK2;180,369995;1347,652455
2026-03-19 17:15:00;2026-03-19 18:15:00;DK2;202,300003;1511,504702
2026-03-19 17:30:00;2026-03-19 18:30:00;DK2;223,210007;1667,735888
2026-03-19 17:45:00;2026-03-19 18:45:00;DK2;231,190002;1727,359219
